Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-10-31,0.135,0.141,0.145,0.138,97.274
2024-10-30,0.130,0.136,0.136,0.130,1300.659
2024-10-29,0.134,0.132,0.135,0.132,392.944
2024-10-28,0.138,0.137,0.146,0.135,603.710
2024-10-25,0.138,0.138,0.145,0.135,26.533
2024-10-24,0.149,0.143,0.165,0.143,297.938
2024-10-23,0.150,0.150,0.150,0.149,8052.646
2024-10-22,0.151,0.151,0.153,0.139,1726.193
2024-10-21,0.151,0.151,0.151,0.148,1216.532
2024-10-18,0.138,0.151,0.151,0.141,568.716
2024-10-17,0.138,0.138,0.141,0.138,425.379
2024-10-16,0.137,0.139,0.139,0.137,266.942
2024-10-15,0.134,0.137,0.137,0.135,838.482
2024-10-14,0.134,0.134,0.137,0.134,7.003
2024-10-11,0.140,0.138,0.141,0.136,897.078
2024-10-10,0.136,0.140,0.140,0.136,70.272
2024-10-09,0.136,0.138,0.138,0.136,3624.164
2024-10-08,0.135,0.136,0.136,0.135,437.270
2024-10-07,0.136,0.135,0.136,0.135,503.459
2024-10-04,0.136,0.137,0.137,0.136,104.702
2024-10-03,0.136,0.136,0.137,0.136,237.050
2024-10-02,0.136,0.136,0.137,0.136,103.144
2024-10-01,0.138,0.136,0.138,0.136,204.732
2024-09-30,0.138,0.138,0.146,0.136,1945.972
2024-09-27,0.139,0.139,0.144,0.144,5.590
2024-09-26,0.140,0.139,0.139,0.138,512.901
2024-09-25,0.141,0.140,0.141,0.140,425.428
2024-09-24,0.142,0.141,0.145,0.141,3326.216
2024-09-23,0.140,0.142,0.147,0.141,3156.850
2024-09-20,0.140,0.140,0.144,0.140,536.075
2024-09-19,0.142,0.140,0.143,0.139,1144.126
2024-09-18,0.152,0.142,0.149,0.142,950.744
2024-09-17,0.153,0.152,0.155,0.144,555.200
2024-09-13,0.155,0.153,0.155,0.153,2835.493
2024-09-12,0.144,0.155,0.155,0.144,245.510
2024-09-11,0.144,0.144,0.144,0.142,1046.136
2024-09-10,0.153,0.145,0.153,0.142,986.440
2024-09-09,0.153,0.153,0.153,0.153,43.454
2024-09-06,0.143,0.153,0.156,0.153,49.768
2024-09-05,0.150,0.143,0.156,0.143,754.866
2024-09-04,0.150,0.150,0.153,0.146,774.383
2024-09-03,0.142,0.150,0.154,0.142,961.354
2024-09-02,0.142,0.142,0.169,0.142,265.923
2024-08-30,0.142,0.142,0.148,0.148,2.951
2024-08-29,0.145,0.142,0.147,0.141,198.891
2024-08-28,0.148,0.145,0.148,0.141,182.208
2024-08-27,0.148,0.148,0.151,0.148,822.327
2024-08-26,0.144,0.148,0.149,0.144,2349.608
2024-08-23,0.139,0.143,0.143,0.139,1972.546
2024-08-22,0.137,0.139,0.140,0.137,1023.108
2024-08-21,0.138,0.137,0.139,0.135,2048.804
2024-08-20,0.137,0.138,0.139,0.137,411.898
2024-08-16,0.137,0.137,0.137,0.135,989.911
2024-08-15,0.137,0.137,0.137,0.137,125.546
2024-08-14,0.137,0.137,0.137,0.137,625.273
2024-08-13,0.137,0.137,0.139,0.137,3162.598
2024-08-12,0.139,0.137,0.141,0.137,1609.911
2024-08-09,0.140,0.139,0.139,0.137,1797.833
2024-08-08,0.142,0.140,0.142,0.140,233.173
2024-08-07,0.142,0.142,0.142,0.141,74.313
2024-08-06,0.142,0.142,0.142,0.133,2013.492
2024-08-05,0.148,0.142,0.146,0.142,460.407
2024-08-02,0.150,0.148,0.150,0.147,596.043
2024-08-01,0.161,0.150,0.161,0.150,556.508
2024-07-31,0.150,0.161,0.161,0.150,34.986
2024-07-29,0.153,0.152,0.153,0.152,72.251
2024-07-26,0.140,0.152,0.152,0.140,497.168
2024-07-25,0.140,0.140,0.140,0.138,358.022
2024-07-23,0.140,0.140,0.140,0.138,692.155
2024-07-22,0.137,0.137,0.137,0.130,621.693
2024-07-19,0.148,0.140,0.148,0.140,549.470
2024-07-18,0.153,0.148,0.153,0.142,530.532
2024-07-17,0.162,0.153,0.162,0.140,318.380
2024-07-16,0.165,0.163,0.165,0.163,338.448
2024-07-15,0.178,0.164,0.184,0.164,518.517
2024-07-12,0.189,0.178,0.189,0.178,2687.816
2024-07-11,0.186,0.189,0.189,0.189,516.838
2024-07-10,0.190,0.187,0.190,0.187,87.045
2024-07-09,0.190,0.190,0.190,0.184,802.678
2024-07-08,0.192,0.190,0.191,0.190,409.933
2024-07-04,0.166,0.192,0.192,0.168,1517.566
2024-07-03,0.165,0.166,0.166,0.165,5737.260
2024-07-02,0.165,0.165,0.165,0.165,3214.615
2024-07-01,0.164,0.165,0.165,0.159,3796.209
2024-06-28,0.160,0.164,0.165,0.160,3094.736
2024-06-27,0.162,0.161,0.162,0.161,178.972
2024-06-26,0.182,0.162,0.165,0.162,99.781
2024-06-25,0.187,0.182,0.186,0.182,102.978
2024-06-21,0.185,0.187,0.187,0.187,12161.393
2024-06-20,0.190,0.185,0.191,0.184,1154.529
2024-06-19,0.190,0.190,0.191,0.190,58.813
2024-06-18,0.206,0.190,0.206,0.190,176.379
2024-06-14,0.198,0.206,0.206,0.206,23.283
2024-06-13,0.201,0.198,0.200,0.198,66.187
2024-06-12,0.168,0.201,0.201,0.170,37.687
2024-06-11,0.170,0.168,0.170,0.168,1237.577
2024-06-10,0.168,0.167,0.167,0.167,227.275
