Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-11-27,0.422,0.422,0.422,0.422,94.914
2024-11-26,0.417,0.423,0.423,0.423,59.607
2024-11-25,0.417,0.417,0.417,0.417,213.282
2024-11-22,0.420,0.420,0.420,0.419,41.987
2024-11-21,0.423,0.423,0.423,0.423,6.342
2024-11-20,0.426,0.425,0.425,0.425,86.633
2024-11-19,0.427,0.427,0.430,0.405,541.395
2024-11-15,0.430,0.430,0.432,0.403,43.346
2024-11-14,0.433,0.433,0.433,0.433,328.033
2024-11-13,0.434,0.434,0.438,0.434,513.792
2024-11-12,0.403,0.436,0.436,0.436,69.764
2024-11-11,0.430,0.404,0.433,0.404,1102.422
2024-11-08,0.433,0.435,0.435,0.431,2664.042
2024-11-07,0.438,0.437,0.437,0.437,46.330
2024-11-06,0.442,0.441,0.442,0.440,53.041
2024-11-05,0.446,0.449,0.449,0.449,26.916
2024-11-01,0.439,0.448,0.448,0.448,320.575
2024-10-31,0.412,0.440,0.440,0.440,29.040
2024-10-30,0.412,0.415,0.415,0.414,1045.498
2024-10-29,0.417,0.417,0.448,0.416,1218.059
2024-10-28,0.426,0.424,0.424,0.424,151.507
2024-10-25,0.428,0.428,0.471,0.466,15.382
2024-10-24,0.495,0.443,0.495,0.443,55.749
2024-10-23,0.496,0.496,0.496,0.496,77.901
2024-10-22,0.499,0.499,0.499,0.497,367.685
2024-10-21,0.491,0.499,0.499,0.494,2485.934
2024-10-18,0.491,0.491,0.491,0.491,542.609
2024-10-17,0.485,0.492,0.492,0.487,54.077
2024-10-16,0.487,0.487,0.503,0.503,25.129
2024-10-15,0.487,0.487,0.487,0.477,642.956
2024-10-14,0.487,0.487,0.487,0.487,24.843
2024-10-11,0.503,0.503,0.503,0.492,347.723
2024-10-10,0.504,0.504,0.504,0.504,5034.213
2024-10-09,0.473,0.511,0.511,0.473,80.114
2024-10-08,0.521,0.473,0.522,0.473,245.432
2024-10-07,0.530,0.521,0.522,0.521,217.881
2024-10-03,0.531,0.531,0.527,0.527,10.542
2024-10-02,0.531,0.531,0.531,0.488,20.304
2024-10-01,0.533,0.531,0.533,0.531,71.286
2024-09-30,0.533,0.533,0.533,0.533,120.882
2024-09-27,0.534,0.534,0.534,0.534,74.755
2024-09-26,0.537,0.534,0.535,0.534,96.128
2024-09-25,0.537,0.537,0.537,0.537,53.668
2024-09-24,0.537,0.537,0.537,0.537,16.637
2024-09-23,0.537,0.537,0.537,0.537,42.441
2024-09-20,0.539,0.539,0.539,0.538,42.548
2024-09-19,0.539,0.539,0.539,0.504,2619.335
2024-09-18,0.545,0.539,0.545,0.539,200.687
2024-09-17,0.545,0.545,0.545,0.545,37.589
2024-09-13,0.545,0.545,0.545,0.545,111.717
2024-09-10,0.546,0.546,0.546,0.546,158.470
2024-09-09,0.546,0.546,0.546,0.546,85.792
2024-09-06,0.546,0.546,0.546,0.546,46.448
2024-09-05,0.546,0.546,0.546,0.546,724.590
2024-09-04,0.546,0.546,0.546,0.546,347.541
2024-09-03,0.545,0.546,0.546,0.545,178.649
2024-09-02,0.540,0.545,0.545,0.545,140.561
2024-08-29,0.541,0.541,0.541,0.541,54.041
2024-08-28,0.541,0.541,0.541,0.541,27.055
2024-08-27,0.546,0.541,0.541,0.541,17.315
2024-08-26,0.546,0.546,0.541,0.541,2285.227
2024-08-23,0.545,0.545,0.544,0.544,28.273
2024-08-22,0.545,0.545,0.545,0.545,43.585
2024-08-21,0.544,0.545,0.545,0.545,51.212
2024-08-20,0.546,0.544,0.545,0.536,76.978
2024-08-16,0.519,0.546,0.546,0.519,207.232
2024-08-15,0.544,0.519,0.519,0.519,20.246
2024-08-14,0.546,0.544,0.546,0.544,275.757
2024-08-13,0.544,0.546,0.546,0.546,16.931
2024-08-12,0.546,0.544,0.546,0.544,125.014
2024-08-09,0.546,0.546,0.546,0.546,0.546
2024-08-08,0.546,0.546,0.546,0.546,22.393
2024-08-07,0.546,0.546,0.546,0.546,27.309
2024-08-06,0.546,0.546,0.546,0.546,86.842
2024-08-05,0.546,0.546,0.546,0.546,74.861
2024-08-02,0.546,0.546,0.546,0.546,8.193
2024-08-01,0.546,0.546,0.546,0.546,27.322
2024-07-31,0.546,0.546,0.546,0.546,44.259
2024-07-26,0.548,0.548,0.548,0.548,58.601
2024-07-25,0.548,0.548,0.548,0.548,13.692
2024-07-23,0.548,0.548,0.572,0.548,343.297
2024-07-22,0.536,0.536,0.536,0.536,53.619
2024-07-19,0.548,0.548,0.548,0.548,326.421
2024-07-18,0.588,0.548,0.575,0.548,79.160
2024-07-17,0.588,0.588,0.589,0.548,98.369
2024-07-16,0.591,0.590,0.590,0.590,61.376
2024-07-12,0.589,0.589,0.589,0.589,90.712
2024-07-11,0.589,0.589,0.589,0.589,97.192
