Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-04-01,0.150,0.160,0.160,0.160,28.840
2024-03-27,0.148,0.150,0.150,0.150,30.055
2024-03-25,0.151,0.148,0.148,0.148,29.558
2024-03-20,0.151,0.151,0.151,0.151,1.506
2024-03-18,0.151,0.151,0.151,0.151,26.949
2024-03-15,0.157,0.151,0.152,0.151,44.376
2024-03-11,0.158,0.158,0.158,0.158,46.970
2024-03-08,0.138,0.158,0.158,0.158,72.833
2024-03-07,0.116,0.138,0.138,0.138,13.750
2024-03-06,0.139,0.116,0.139,0.116,33.667
2024-03-05,0.161,0.139,0.139,0.139,101.385
2024-03-04,0.161,0.161,0.158,0.158,6.333
2024-03-01,0.161,0.161,0.158,0.158,0.633
2024-02-29,0.163,0.161,0.161,0.161,16.083
2024-02-27,0.163,0.163,0.163,0.163,32.830
2024-02-26,0.162,0.163,0.163,0.134,21.947
2024-02-23,0.163,0.162,0.163,0.162,16.209
2024-02-21,0.162,0.162,0.152,0.152,7.597
2024-02-19,0.162,0.162,0.162,0.162,16.215
2024-02-16,0.163,0.162,0.162,0.162,16.243
2024-02-15,0.163,0.163,0.163,0.163,27.660
2024-02-14,0.165,0.163,0.163,0.163,27.823
2024-02-09,0.166,0.166,0.165,0.165,9.096
2024-02-07,0.155,0.165,0.165,0.163,183.145
2024-02-06,0.163,0.155,0.155,0.155,33.662
2024-02-05,0.166,0.163,0.163,0.163,21.211
2024-02-02,0.164,0.165,0.165,0.165,23.623
2024-02-01,0.165,0.165,0.166,0.166,4.970
2024-01-31,0.165,0.165,0.165,0.163,132.323
2024-01-30,0.166,0.165,0.165,0.139,111.155
2024-01-29,0.156,0.166,0.166,0.135,17.353
2024-01-26,0.156,0.156,0.156,0.156,62.689
2024-01-25,0.156,0.156,0.164,0.164,7.703
2024-01-24,0.157,0.155,0.157,0.155,15.535
2024-01-23,0.157,0.157,0.155,0.155,2.017
2024-01-22,0.158,0.158,0.156,0.156,1.556
2024-01-19,0.158,0.158,0.158,0.158,20.665
2024-01-18,0.158,0.158,0.158,0.156,22.781
2024-01-17,0.139,0.159,0.159,0.159,43.663
2024-01-15,0.140,0.140,0.167,0.140,3.068
2024-01-12,0.133,0.140,0.159,0.140,39.723
2024-01-11,0.133,0.133,0.159,0.159,5.254
2024-01-09,0.133,0.133,0.159,0.159,8.097
2024-01-08,0.133,0.133,0.159,0.159,0.794
2024-01-05,0.111,0.133,0.133,0.115,34.087
2024-01-04,0.111,0.111,0.115,0.112,10.855
2024-01-02,0.111,0.111,0.115,0.115,4.466
2023-12-29,0.112,0.112,0.112,0.112,60.145
2023-12-28,0.106,0.112,0.112,0.112,29.729
2023-12-21,0.107,0.107,0.112,0.112,1.121
2023-12-20,0.107,0.107,0.112,0.112,1.349
2023-12-19,0.107,0.107,0.112,0.112,1.124
2023-12-18,0.107,0.107,0.107,0.107,17.127
2023-12-12,0.107,0.107,0.113,0.113,0.901
2023-12-08,0.112,0.107,0.107,0.107,13.380
2023-12-07,0.110,0.112,0.112,0.110,18.865
2023-12-06,0.110,0.110,0.110,0.110,12.311
2023-12-05,0.109,0.109,0.110,0.110,0.549
2023-12-04,0.109,0.109,0.109,0.109,15.083
2023-12-01,0.107,0.110,0.110,0.099,44.559
2023-11-30,0.107,0.107,0.107,0.107,10.706
2023-11-29,0.107,0.107,0.107,0.107,29.656
2023-11-28,0.115,0.107,0.110,0.107,26.281
2023-11-23,0.115,0.115,0.112,0.112,4.798
2023-11-22,0.115,0.115,0.112,0.112,3.347
2023-11-21,0.115,0.115,0.112,0.112,1.237
2023-11-17,0.117,0.116,0.117,0.113,64.598
2023-11-16,0.117,0.117,0.117,0.117,2.346
2023-11-15,0.117,0.117,0.117,0.117,4.691
2023-11-14,0.117,0.117,0.117,0.117,5.864
2023-11-13,0.118,0.118,0.118,0.118,20.112
2023-11-07,0.100,0.118,0.119,0.118,65.541
