Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-09-09,2.320,2.320,2.320,2.320,46.398
2024-09-06,2.429,2.321,2.321,2.321,552.295
2024-09-05,2.432,2.432,2.432,2.432,24.322
2024-09-04,2.460,2.433,2.433,2.323,149.988
2024-09-03,2.460,2.460,2.460,2.323,2258.601
2024-09-02,2.432,2.460,2.596,2.460,273.306
2024-08-29,2.326,2.436,2.436,2.190,399.358
2024-08-28,2.464,2.327,2.327,2.327,18.613
2024-08-26,2.463,2.463,2.600,2.463,2481.016
2024-08-23,2.456,2.456,2.456,2.320,230.890
2024-08-21,2.457,2.457,2.457,2.457,56.515
2024-08-20,2.512,2.457,2.594,2.457,295.310
2024-08-16,2.540,2.512,2.567,2.512,165.915
2024-08-15,2.161,2.544,2.544,2.462,128.838
2024-08-14,2.186,2.158,2.186,2.158,199.206
2024-08-13,2.324,2.187,2.584,2.187,354.341
2024-08-12,2.458,2.322,2.322,2.322,742.971
2024-08-09,2.566,2.457,2.457,2.457,19.658
2024-08-08,2.593,2.566,2.567,2.566,56.460
2024-08-07,2.594,2.594,2.595,2.595,2.595
2024-08-06,2.623,2.594,2.596,2.594,225.726
2024-08-05,2.541,2.623,2.623,2.541,191.067
2024-08-02,2.597,2.542,2.597,2.542,150.603
2024-08-01,2.242,2.597,2.597,2.324,35.264
2024-07-31,2.243,2.243,2.517,2.243,16.249
2024-07-26,2.190,2.245,2.245,2.245,1183.169
2024-07-25,2.192,2.192,2.192,2.192,1288.658
2024-07-23,2.326,2.193,2.326,2.193,416.054
2024-07-22,2.263,2.275,2.279,2.275,780.398
2024-07-19,2.326,2.311,2.326,2.311,254.674
2024-07-18,2.330,2.328,2.330,1.864,68.921
2024-07-17,2.332,2.332,2.469,2.332,116.356
2024-07-16,2.469,2.332,2.442,2.332,132.143
2024-07-15,2.468,2.468,2.605,2.468,188.381
2024-07-12,2.575,2.467,2.605,2.467,182.811
2024-07-11,2.577,2.577,2.578,2.577,293.744
2024-07-09,2.607,2.578,2.607,2.578,90.372
2024-07-08,2.528,2.610,2.610,2.542,18.136
2024-07-04,2.608,2.526,2.526,2.526,42.941
2024-07-03,2.280,2.609,2.609,2.609,46.964
2024-07-02,2.280,2.280,2.280,2.280,1685.121
2024-07-01,2.253,2.281,2.281,2.253,410.298
2024-06-28,2.338,2.256,2.338,2.256,331.144
2024-06-27,2.202,2.340,2.340,2.340,51.477
2024-06-26,2.203,2.203,2.338,2.203,856.740
2024-06-25,2.203,2.203,0.000,0.000,154.177
2024-06-21,2.202,2.202,2.202,2.202,13.213
2024-06-20,2.202,2.202,2.202,2.202,284.081
2024-06-19,2.202,2.202,2.202,2.202,160.710
2024-06-18,2.338,2.200,2.338,2.200,100.929
2024-06-14,2.337,2.337,2.392,2.335,138.311
2024-06-13,2.390,2.336,2.390,2.336,35.472
2024-06-12,2.061,2.391,2.391,2.199,256.328
2024-06-11,2.061,2.061,2.061,2.060,443.041
2024-06-10,1.885,2.019,2.019,2.019,16.153
