Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-11-29,0.477,0.477,0.466,0.466,4.661
2024-11-28,0.481,0.481,0.481,0.478,13.378
2024-11-27,0.480,0.482,0.482,0.482,91.542
2024-11-26,0.483,0.481,0.483,0.481,1616.588
2024-11-25,0.483,0.483,0.494,0.483,351.009
2024-11-21,0.500,0.489,0.500,0.489,142.067
2024-11-20,0.495,0.502,0.513,0.415,1295.478
2024-11-19,0.498,0.496,0.496,0.495,387.794
2024-11-15,0.506,0.501,0.502,0.441,53.383
2024-11-14,0.508,0.511,0.511,0.506,264.503
2024-11-13,0.509,0.509,0.522,0.508,107.883
2024-11-12,0.526,0.511,0.526,0.492,175.035
2024-11-11,0.531,0.527,0.531,0.482,317.203
2024-11-08,0.537,0.537,0.536,0.536,8.044
2024-11-07,0.549,0.542,0.545,0.526,316.061
2024-11-06,0.575,0.553,0.576,0.507,808.203
2024-11-05,0.593,0.584,0.584,0.561,77.262
2024-11-01,0.596,0.596,0.596,0.596,38.145
2024-10-31,0.597,0.597,0.597,0.597,133.223
2024-10-30,0.600,0.602,0.602,0.602,55.353
2024-10-29,0.607,0.607,0.607,0.604,18.141
2024-10-28,0.622,0.617,0.622,0.617,10115.412
2024-10-25,0.625,0.625,0.625,0.625,6.250
2024-10-24,0.672,0.647,0.647,0.571,325.947
2024-10-23,0.674,0.674,0.673,0.649,20.834
2024-10-22,0.678,0.677,0.678,0.676,73.857
2024-10-21,0.678,0.678,0.678,0.678,67926.752
2024-10-18,0.678,0.678,0.678,0.678,12.877
2024-10-17,0.679,0.679,0.679,0.679,471.564
2024-10-16,0.682,0.683,0.683,0.683,237.671
2024-10-15,0.637,0.682,0.683,0.681,2294.457
2024-10-14,0.637,0.637,0.657,0.657,5.913
2024-10-11,0.612,0.657,0.657,0.657,65.691
2024-10-10,0.611,0.613,0.613,0.611,8401.797
2024-10-09,0.619,0.619,0.619,0.619,10.522
2024-10-08,0.619,0.619,0.619,0.619,133.686
2024-10-07,0.605,0.619,0.619,0.619,37.754
2024-10-04,0.607,0.607,0.607,0.607,194.862
2024-10-03,0.607,0.607,0.607,0.607,659.859
2024-10-02,0.607,0.607,0.572,0.572,10.864
2024-10-01,0.596,0.607,0.607,0.607,37.637
2024-09-30,0.623,0.596,0.610,0.596,273.225
2024-09-27,0.625,0.625,0.625,0.625,5.000
2024-09-26,0.639,0.625,0.639,0.625,112.883
2024-09-25,0.639,0.639,0.652,0.625,185.666
2024-09-24,0.679,0.639,0.679,0.639,872.235
2024-09-23,0.688,0.679,0.679,0.679,561.643
2024-09-19,0.681,0.689,0.689,0.689,162.003
2024-09-18,0.692,0.681,0.695,0.681,5534.808
2024-09-17,0.676,0.692,0.695,0.692,233.183
2024-09-13,0.695,0.676,0.698,0.676,139.548
2024-09-12,0.708,0.695,0.695,0.695,122.984
2024-09-11,0.736,0.708,0.708,0.681,3436.417
2024-09-10,0.628,0.738,0.738,0.738,30.984
2024-09-09,0.656,0.628,0.628,0.628,62.842
2024-09-06,0.628,0.656,0.656,0.655,336.258
2024-09-05,0.648,0.628,0.655,0.628,68.944
2024-09-04,0.650,0.648,0.650,0.648,216.989
2024-09-03,0.656,0.650,0.655,0.642,29.310
2024-09-02,0.656,0.656,0.656,0.656,130.492
2024-08-29,0.658,0.658,0.658,0.658,131.123
2024-08-28,0.644,0.658,0.658,0.658,182.795
2024-08-27,0.682,0.644,0.682,0.630,601.129
2024-08-26,0.682,0.682,0.682,0.682,1975.330
2024-08-23,0.601,0.680,0.680,0.614,1389.083
2024-08-22,0.601,0.601,0.601,0.601,12.022
2024-08-21,0.598,0.601,0.613,0.601,4499.414
2024-08-20,0.598,0.598,0.598,0.598,186.689
2024-08-16,0.615,0.598,0.613,0.598,127.377
2024-08-15,0.615,0.615,0.615,0.612,9.801
2024-08-14,0.642,0.615,0.637,0.615,105.874
2024-08-13,0.574,0.642,0.675,0.642,409.623
2024-08-12,0.675,0.574,0.675,0.574,468.214
2024-08-09,0.675,0.675,0.000,0.000,46.667
2024-08-08,0.675,0.675,0.000,0.000,8.770
2024-08-07,0.574,0.675,0.682,0.675,115.010
2024-08-06,0.680,0.574,0.682,0.574,180.581
2024-08-05,0.682,0.680,0.683,0.680,21.145
2024-08-02,0.683,0.682,0.682,0.682,32.061
2024-08-01,0.683,0.683,0.683,0.683,17.070
2024-07-29,0.634,0.689,0.689,0.689,14.463
2024-07-26,0.589,0.630,0.630,0.589,2187.275
2024-07-25,0.575,0.589,0.616,0.562,83.089
2024-07-23,0.562,0.575,0.627,0.548,220.803
2024-07-22,0.563,0.550,0.617,0.536,96.668
2024-07-19,0.575,0.575,0.615,0.548,7.687
2024-07-18,0.616,0.575,0.615,0.575,20.729
2024-07-17,0.625,0.616,0.616,0.548,65.878
2024-07-16,0.628,0.626,0.632,0.626,626.750
2024-07-15,0.685,0.626,0.630,0.626,59.130
2024-07-12,0.627,0.685,0.685,0.627,1266.463
2024-07-11,0.627,0.627,0.627,0.575,695.362
2024-07-10,0.536,0.629,0.632,0.629,2728.745
2024-07-09,0.509,0.536,0.536,0.533,215.879
2024-07-08,0.563,0.509,0.563,0.509,118.663
