Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-01-29,0.105,0.105,0.105,0.105,34.426
2024-01-26,0.105,0.105,0.105,0.105,10.500
2024-01-25,0.106,0.105,0.106,0.104,89.958
2024-01-24,0.111,0.105,0.108,0.105,139.014
2024-01-22,0.111,0.111,0.111,0.108,7.068
2024-01-19,0.111,0.111,0.111,0.111,45.777
2024-01-18,0.119,0.111,0.118,0.111,81.490
2024-01-17,0.123,0.119,0.119,0.118,11.934
2024-01-16,0.126,0.123,0.123,0.123,22.594
2024-01-15,0.135,0.126,0.135,0.126,41.015
2024-01-12,0.115,0.135,0.135,0.135,44.707
2024-01-11,0.115,0.115,0.000,0.000,157.226
2024-01-10,0.142,0.114,0.136,0.114,156.265
2024-01-09,0.142,0.142,0.136,0.136,6.825
2024-01-05,0.142,0.142,0.139,0.139,5.571
2024-01-03,0.142,0.142,0.140,0.140,0.559
2023-12-29,0.143,0.143,0.143,0.143,8.555
2023-12-28,0.143,0.143,0.143,0.143,1.426
2023-12-27,0.136,0.143,0.144,0.143,299.871
2023-12-26,0.136,0.136,0.137,0.137,0.548
2023-12-22,0.137,0.136,0.136,0.136,12.780
2023-12-21,0.126,0.137,0.137,0.137,65.795
2023-12-20,0.127,0.127,0.137,0.127,10.689
2023-12-19,0.145,0.127,0.141,0.127,28.254
2023-12-18,0.145,0.145,0.155,0.141,6.958
2023-12-14,0.145,0.145,0.141,0.141,0.703
2023-12-12,0.145,0.145,0.145,0.145,0.290
2023-12-08,0.127,0.145,0.145,0.127,16.628
2023-12-04,0.127,0.127,0.148,0.144,8.113
2023-12-01,0.107,0.127,0.127,0.127,21.737
2023-11-30,0.107,0.107,0.107,0.107,16.102
2023-11-29,0.107,0.107,0.127,0.127,1.271
2023-11-28,0.107,0.107,0.107,0.107,2.040
2023-11-27,0.107,0.107,0.108,0.099,18.497
2023-11-24,0.113,0.107,0.107,0.107,520.955
2023-11-21,0.113,0.113,0.120,0.120,2.156
2023-11-20,0.113,0.113,0.120,0.120,8.428
2023-11-13,0.114,0.114,0.121,0.121,0.241
2023-11-10,0.111,0.114,0.128,0.114,37.257
2023-11-08,0.111,0.111,0.128,0.128,3.966
2023-11-07,0.111,0.111,0.132,0.127,4.678
2023-11-03,0.111,0.111,0.133,0.133,2.657
2023-11-02,0.111,0.111,0.133,0.133,2.126
2023-11-01,0.111,0.111,0.111,0.111,13.337
2023-10-26,0.112,0.111,0.111,0.098,13.597
2023-10-25,0.115,0.112,0.112,0.112,14.527
2023-10-24,0.111,0.115,0.115,0.115,33.258
2023-10-23,0.093,0.112,0.112,0.112,46.613
2023-10-20,0.093,0.093,0.096,0.096,0.289
2023-10-19,0.089,0.094,0.094,0.092,1208.372
2023-10-18,0.088,0.089,0.091,0.088,47.835
2023-10-17,0.086,0.088,0.088,0.088,15.425
2023-10-16,0.086,0.086,0.086,0.086,44.397
2023-10-13,0.088,0.086,0.086,0.086,20.172
2023-10-11,0.091,0.088,0.092,0.088,100.775
2023-10-10,0.092,0.091,0.092,0.091,21.037
2023-10-09,0.091,0.092,0.092,0.092,35.043
2023-10-06,0.092,0.092,0.089,0.089,0.893
2023-10-05,0.092,0.092,0.092,0.092,1.850
2023-10-04,0.092,0.092,0.090,0.090,11.174
2023-10-03,0.090,0.093,0.093,0.092,99.193
2023-10-02,0.091,0.091,0.094,0.094,0.936
2023-09-29,0.091,0.091,0.091,0.091,36.257
2023-09-28,0.091,0.091,0.091,0.091,0.544
2023-09-27,0.091,0.091,0.091,0.091,14.221
2023-09-26,0.091,0.091,0.091,0.091,5.578
2023-09-22,0.092,0.092,0.090,0.090,1.354
2023-09-21,0.091,0.092,0.094,0.092,13.893
2023-09-20,0.095,0.091,0.092,0.091,95.859
2023-09-19,0.096,0.096,0.095,0.095,9.426
2023-09-18,0.090,0.096,0.096,0.094,12.440
